date,player,creator,projection,actual,error,absError,quality
2026-06-06,Rebekah Gardner,OTHER,0.9,1,0.09999999999999998,0.09999999999999998,GOLD
2026-06-08,Rebekah Gardner,OTHER,1.1,0,-1.1,1.1,GOLD
2026-06-11,Rebekah Gardner,OTHER,0.9,2,1.1,1.1,GOLD
2026-06-14,Rebekah Gardner,OTHER,1.1,0,-1.1,1.1,GOLD
2026-06-17,Rebekah Gardner,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-06-19,Rebekah Gardner,OTHER,0.8,0,-0.8,0.8,GOLD
2026-06-21,Rebekah Gardner,OTHER,0.7,0,-0.7,0.7,GOLD
2026-06-25,Rebekah Gardner,OTHER,0.6,4,3.4,3.4,GOLD
2026-06-28,Rebekah Gardner,OTHER,1,1,0,0,GOLD
2026-06-30,Rebekah Gardner,OTHER,1.1,0,-1.1,1.1,GOLD
2026-07-03,Rebekah Gardner,OTHER,1,0,-1,1,GOLD
2026-07-07,Rebekah Gardner,OTHER,1,1,0,0,GOLD
2026-07-11,Rebekah Gardner,OTHER,1.1,2,0.8999999999999999,0.8999999999999999,GOLD
2026-07-12,Rebekah Gardner,OTHER,0.8,0,-0.8,0.8,GOLD
2026-07-20,Rebekah Gardner,OTHER,0.7,0,-0.7,0.7,GOLD
2026-07-22,Rebekah Gardner,OTHER,0.7,0,-0.7,0.7,GOLD
2026-07-28,Rebekah Gardner,OTHER,0.7,4,3.3,3.3,GOLD
2026-07-30,Rebekah Gardner,OTHER,1.1,3,1.9,1.9,GOLD
2026-08-01,Rebekah Gardner,OTHER,1.2,1,-0.19999999999999996,0.19999999999999996,GOLD
2026-08-03,Rebekah Gardner,OTHER,1.3,1,-0.30000000000000004,0.30000000000000004,GOLD
2026-08-05,Rebekah Gardner,OTHER,1.5,1,-0.5,0.5,GOLD
2026-08-09,Rebekah Gardner,OTHER,1.6,0,-1.6,1.6,GOLD
2026-08-11,Rebekah Gardner,OTHER,1.1,2,0.8999999999999999,0.8999999999999999,GOLD
2026-06-06,Satou Sabally,OTHER,1,1,0,0,GOLD
2026-06-08,Satou Sabally,OTHER,0.9,2,1.1,1.1,GOLD
2026-06-11,Satou Sabally,OTHER,0.9,0,-0.9,0.9,GOLD
2026-06-14,Satou Sabally,OTHER,0.9,6,5.1,5.1,GOLD
2026-06-17,Satou Sabally,OTHER,1.7,2,0.30000000000000004,0.30000000000000004,GOLD
2026-06-19,Satou Sabally,OTHER,1.9,1,-0.8999999999999999,0.8999999999999999,GOLD
2026-06-21,Satou Sabally,OTHER,1.9,7,5.1,5.1,GOLD
2026-06-23,Satou Sabally,OTHER,2.7,1,-1.7000000000000002,1.7000000000000002,GOLD
2026-06-02,Tiffany Hayes,OTHER,1.6,4,2.4,2.4,GOLD
2026-06-04,Tiffany Hayes,OTHER,2,3,1,1,GOLD
2026-06-06,Tiffany Hayes,OTHER,2.2,3,0.7999999999999998,0.7999999999999998,GOLD
2026-06-09,Tiffany Hayes,OTHER,2.2,3,0.7999999999999998,0.7999999999999998,GOLD
2026-06-12,Tiffany Hayes,OTHER,2.6,3,0.3999999999999999,0.3999999999999999,GOLD
2026-06-15,Tiffany Hayes,OTHER,2.9,2,-0.8999999999999999,0.8999999999999999,GOLD
2026-06-17,Tiffany Hayes,OTHER,2.6,1,-1.6,1.6,GOLD
2026-06-19,Tiffany Hayes,OTHER,2.3,3,0.7000000000000002,0.7000000000000002,GOLD
2026-06-21,Tiffany Hayes,OTHER,2.4,1,-1.4,1.4,GOLD
2026-06-24,Tiffany Hayes,OTHER,2.1,0,-2.1,2.1,GOLD
2026-06-26,Tiffany Hayes,OTHER,1.6,5,3.4,3.4,GOLD
2026-06-28,Tiffany Hayes,OTHER,2.1,2,-0.10000000000000009,0.10000000000000009,GOLD
2026-07-04,Tiffany Hayes,OTHER,2.2,1,-1.2000000000000002,1.2000000000000002,GOLD
2026-07-06,Tiffany Hayes,OTHER,2,2,0,0,GOLD
2026-07-08,Tiffany Hayes,OTHER,2.1,3,0.8999999999999999,0.8999999999999999,GOLD
2026-07-10,Tiffany Hayes,OTHER,2.4,5,2.6,2.6,GOLD
2026-07-15,Tiffany Hayes,OTHER,2.5,2,-0.5,0.5,GOLD
2026-07-18,Tiffany Hayes,OTHER,2.5,1,-1.5,1.5,GOLD
2026-07-20,Tiffany Hayes,OTHER,2.5,2,-0.5,0.5,GOLD
2026-07-29,Tiffany Hayes,OTHER,2.5,5,2.5,2.5,GOLD
2026-08-02,Tiffany Hayes,OTHER,2.7,4,1.2999999999999998,1.2999999999999998,GOLD
2026-08-04,Tiffany Hayes,OTHER,2.6,4,1.4,1.4,GOLD
2026-08-07,Tiffany Hayes,OTHER,2.9,2,-0.8999999999999999,0.8999999999999999,GOLD
2026-08-09,Tiffany Hayes,OTHER,3,2,-1,1,GOLD
2026-06-02,Veronica Burton,SECONDARY,4.9,9,4.1,4.1,GOLD
2026-06-04,Veronica Burton,PRIMARY,5.6,3,-2.5999999999999996,2.5999999999999996,GOLD
2026-06-06,Veronica Burton,PRIMARY,5.5,3,-2.5,2.5,GOLD
2026-06-09,Veronica Burton,SECONDARY,4.9,8,3.0999999999999996,3.0999999999999996,GOLD
2026-06-12,Veronica Burton,PRIMARY,5.8,8,2.2,2.2,GOLD
2026-06-15,Veronica Burton,PRIMARY,6.3,3,-3.3,3.3,GOLD
2026-06-17,Veronica Burton,PRIMARY,5.4,5,-0.40000000000000036,0.40000000000000036,GOLD
2026-06-19,Veronica Burton,PRIMARY,5.7,5,-0.7000000000000002,0.7000000000000002,GOLD
2026-06-21,Veronica Burton,PRIMARY,5.9,1,-4.9,4.9,GOLD
2026-06-24,Veronica Burton,SECONDARY,4.7,7,2.3,2.3,GOLD
2026-06-26,Veronica Burton,PRIMARY,4.8,2,-2.8,2.8,GOLD
2026-06-28,Veronica Burton,SECONDARY,4.5,8,3.5,3.5,GOLD
2026-07-04,Veronica Burton,PRIMARY,5.1,4,-1.0999999999999996,1.0999999999999996,GOLD
2026-07-06,Veronica Burton,PRIMARY,4.9,3,-1.9000000000000004,1.9000000000000004,GOLD
2026-07-08,Veronica Burton,SECONDARY,5,6,1,1,GOLD
2026-07-10,Veronica Burton,SECONDARY,4.9,6,1.0999999999999996,1.0999999999999996,GOLD
2026-07-15,Veronica Burton,PRIMARY,5.6,4,-1.5999999999999996,1.5999999999999996,GOLD
2026-07-18,Veronica Burton,SECONDARY,4.9,11,6.1,6.1,GOLD
2026-07-20,Veronica Burton,PRIMARY,6,7,1,1,GOLD
2026-07-29,Veronica Burton,PRIMARY,6.6,5,-1.5999999999999996,1.5999999999999996,GOLD
2026-08-02,Veronica Burton,PRIMARY,6.4,6,-0.40000000000000036,0.40000000000000036,GOLD
2026-08-04,Veronica Burton,PRIMARY,6.4,7,0.5999999999999996,0.5999999999999996,GOLD
2026-08-07,Veronica Burton,PRIMARY,6.8,7,0.20000000000000018,0.20000000000000018,GOLD
2026-08-09,Veronica Burton,PRIMARY,6.4,7,0.5999999999999996,0.5999999999999996,GOLD
2026-06-04,Rhyne Howard,SECONDARY,3.7,0,-3.7,3.7,GOLD
2026-06-06,Rhyne Howard,SECONDARY,2.5,3,0.5,0.5,GOLD
2026-06-09,Rhyne Howard,SECONDARY,2.8,5,2.2,2.2,GOLD
2026-06-11,Rhyne Howard,SECONDARY,3.1,3,-0.10000000000000009,0.10000000000000009,GOLD
2026-06-14,Rhyne Howard,SECONDARY,2.9,2,-0.8999999999999999,0.8999999999999999,GOLD
2026-06-18,Rhyne Howard,SECONDARY,2.9,6,3.1,3.1,GOLD
2026-06-20,Rhyne Howard,SECONDARY,3.7,3,-0.7000000000000002,0.7000000000000002,GOLD
2026-06-22,Rhyne Howard,SECONDARY,3.7,1,-2.7,2.7,GOLD
2026-06-24,Rhyne Howard,SECONDARY,3.2,3,-0.20000000000000018,0.20000000000000018,GOLD
2026-06-26,Rhyne Howard,SECONDARY,3.2,2,-1.2000000000000002,1.2000000000000002,GOLD
2026-06-27,Rhyne Howard,SECONDARY,3.1,3,-0.10000000000000009,0.10000000000000009,GOLD
2026-07-02,Rhyne Howard,SECONDARY,2.7,3,0.2999999999999998,0.2999999999999998,GOLD
2026-07-04,Rhyne Howard,SECONDARY,2.7,3,0.2999999999999998,0.2999999999999998,GOLD
2026-07-09,Rhyne Howard,SECONDARY,3,2,-1,1,GOLD
2026-07-11,Rhyne Howard,SECONDARY,2.9,4,1.1,1.1,GOLD
2026-07-13,Rhyne Howard,SECONDARY,3.1,3,-0.10000000000000009,0.10000000000000009,GOLD
2026-07-17,Rhyne Howard,SECONDARY,3.1,5,1.9,1.9,GOLD
2026-07-19,Rhyne Howard,SECONDARY,3.4,6,2.6,2.6,GOLD
2026-07-25,Rhyne Howard,SECONDARY,3.8,3,-0.7999999999999998,0.7999999999999998,GOLD
2026-07-29,Rhyne Howard,SECONDARY,4,5,1,1,GOLD
2026-07-31,Rhyne Howard,SECONDARY,4.1,5,0.9000000000000004,0.9000000000000004,GOLD
2026-08-03,Rhyne Howard,SECONDARY,4.4,2,-2.4000000000000004,2.4000000000000004,GOLD
2026-08-05,Rhyne Howard,SECONDARY,4,8,4,4,GOLD
2026-08-07,Rhyne Howard,SECONDARY,4.3,1,-3.3,3.3,GOLD
2026-08-10,Rhyne Howard,SECONDARY,4,7,3,3,GOLD
2026-06-07,Azura Stevens,OTHER,2,0,-2,2,GOLD
2026-06-09,Azura Stevens,OTHER,1.7,0,-1.7,1.7,GOLD
2026-06-11,Azura Stevens,OTHER,1.3,6,4.7,4.7,GOLD
2026-06-17,Azura Stevens,OTHER,2,0,-2,2,GOLD
2026-06-20,Azura Stevens,OTHER,1.6,4,2.4,2.4,GOLD
2026-06-22,Azura Stevens,OTHER,2,1,-1,1,GOLD
2026-06-24,Azura Stevens,OTHER,2.1,5,2.9,2.9,GOLD
2026-06-26,Azura Stevens,OTHER,2.8,6,3.2,3.2,GOLD
2026-06-28,Azura Stevens,OTHER,2.9,3,0.10000000000000009,0.10000000000000009,GOLD
2026-07-03,Azura Stevens,OTHER,3.2,0,-3.2,3.2,GOLD
2026-07-07,Azura Stevens,OTHER,2.7,2,-0.7000000000000002,0.7000000000000002,GOLD
2026-07-10,Azura Stevens,OTHER,2.8,2,-0.7999999999999998,0.7999999999999998,GOLD
2026-07-12,Azura Stevens,OTHER,2.5,3,0.5,0.5,GOLD
2026-07-15,Azura Stevens,OTHER,2.2,4,1.7999999999999998,1.7999999999999998,GOLD
2026-07-17,Azura Stevens,OTHER,2.3,5,2.7,2.7,GOLD
2026-07-19,Azura Stevens,OTHER,2.9,1,-1.9,1.9,GOLD
2026-07-22,Azura Stevens,OTHER,2.8,3,0.20000000000000018,0.20000000000000018,GOLD
2026-08-08,Azura Stevens,OTHER,2.9,0,-2.9,2.9,GOLD
2026-08-10,Azura Stevens,OTHER,2.5,2,-0.5,0.5,GOLD
2026-07-08,Emma Cannon,OTHER,1,0,-1,1,GOLD
2026-07-10,Emma Cannon,OTHER,0.9,0,-0.9,0.9,GOLD
2026-07-13,Emma Cannon,OTHER,0.8,0,-0.8,0.8,GOLD
2026-07-17,Emma Cannon,OTHER,0.7,0,-0.7,0.7,GOLD
2026-07-19,Emma Cannon,OTHER,0.6,0,-0.6,0.6,GOLD
2026-08-05,Emma Cannon,OTHER,0.2,0,-0.2,0.2,GOLD
2026-06-05,Frieda Buhner,OTHER,0.4,0,-0.4,0.4,GOLD
2026-06-07,Frieda Buhner,OTHER,0.3,1,0.7,0.7,GOLD
2026-06-11,Frieda Buhner,OTHER,0.4,0,-0.4,0.4,GOLD
2026-06-13,Frieda Buhner,OTHER,0.4,0,-0.4,0.4,GOLD
2026-06-15,Frieda Buhner,OTHER,0.4,1,0.6,0.6,GOLD
2026-06-17,Frieda Buhner,OTHER,0.4,1,0.6,0.6,GOLD
2026-06-24,Frieda Buhner,OTHER,0.5,2,1.5,1.5,GOLD
2026-06-26,Frieda Buhner,OTHER,0.7,2,1.3,1.3,GOLD
2026-06-28,Frieda Buhner,OTHER,1,1,0,0,GOLD
2026-07-04,Frieda Buhner,OTHER,1.1,2,0.8999999999999999,0.8999999999999999,GOLD
2026-07-09,Frieda Buhner,OTHER,1.3,0,-1.3,1.3,GOLD
2026-07-11,Frieda Buhner,OTHER,1.1,0,-1.1,1.1,GOLD
2026-07-14,Frieda Buhner,OTHER,0.9,1,0.09999999999999998,0.09999999999999998,GOLD
2026-07-16,Frieda Buhner,OTHER,0.8,1,0.19999999999999996,0.19999999999999996,GOLD
2026-07-18,Frieda Buhner,OTHER,0.8,1,0.19999999999999996,0.19999999999999996,GOLD
2026-07-22,Frieda Buhner,OTHER,0.7,1,0.30000000000000004,0.30000000000000004,GOLD
2026-07-28,Frieda Buhner,OTHER,0.8,2,1.2,1.2,GOLD
2026-07-31,Frieda Buhner,OTHER,1,2,1,1,GOLD
2026-08-02,Frieda Buhner,OTHER,1.2,0,-1.2,1.2,GOLD
2026-08-06,Frieda Buhner,OTHER,1,0,-1,1,GOLD
2026-08-08,Frieda Buhner,OTHER,0.9,2,1.1,1.1,GOLD
2026-06-05,Teja Oblak,SECONDARY,3.5,4,0.5,0.5,GOLD
2026-06-07,Teja Oblak,SECONDARY,2.9,5,2.1,2.1,GOLD
2026-06-11,Teja Oblak,SECONDARY,3.1,6,2.9,2.9,GOLD
2026-06-13,Teja Oblak,SECONDARY,3.7,2,-1.7000000000000002,1.7000000000000002,GOLD
2026-06-15,Teja Oblak,SECONDARY,3.9,5,1.1,1.1,GOLD
2026-06-17,Teja Oblak,SECONDARY,4.3,2,-2.3,2.3,GOLD
2026-06-24,Teja Oblak,SECONDARY,4,0,-4,4,GOLD
2026-06-26,Teja Oblak,SECONDARY,3.3,0,-3.3,3.3,GOLD
2026-06-28,Teja Oblak,SECONDARY,2.4,3,0.6000000000000001,0.6000000000000001,GOLD
2026-07-04,Teja Oblak,SECONDARY,2.5,1,-1.5,1.5,GOLD
2026-07-09,Teja Oblak,SECONDARY,1.9,2,0.10000000000000009,0.10000000000000009,GOLD
2026-07-11,Teja Oblak,OTHER,1.8,7,5.2,5.2,GOLD
2026-07-14,Teja Oblak,SECONDARY,2.9,0,-2.9,2.9,GOLD
2026-07-16,Teja Oblak,SECONDARY,2.8,2,-0.7999999999999998,0.7999999999999998,GOLD
2026-07-18,Teja Oblak,OTHER,2.6,1,-1.6,1.6,GOLD
2026-07-22,Teja Oblak,OTHER,2.6,1,-1.6,1.6,GOLD
2026-07-28,Teja Oblak,OTHER,2.4,2,-0.3999999999999999,0.3999999999999999,GOLD
2026-07-31,Teja Oblak,OTHER,1.8,3,1.2,1.2,GOLD
2026-08-02,Teja Oblak,OTHER,2.2,3,0.7999999999999998,0.7999999999999998,GOLD
2026-06-06,Awa Fam,OTHER,0.6,4,3.4,3.4,GOLD
2026-06-08,Awa Fam,OTHER,1.3,1,-0.30000000000000004,0.30000000000000004,GOLD
2026-06-10,Awa Fam,OTHER,1.4,4,2.6,2.6,GOLD
2026-06-12,Awa Fam,OTHER,2,1,-1,1,GOLD
2026-06-17,Awa Fam,OTHER,2,1,-1,1,GOLD
2026-06-20,Awa Fam,OTHER,1.9,3,1.1,1.1,GOLD
2026-06-22,Awa Fam,OTHER,1.8,4,2.2,2.2,GOLD
2026-06-25,Awa Fam,OTHER,2.2,2,-0.20000000000000018,0.20000000000000018,GOLD
2026-06-27,Awa Fam,OTHER,2,1,-1,1,GOLD
2026-07-02,Awa Fam,OTHER,2,3,1,1,GOLD
2026-07-04,Awa Fam,OTHER,2.3,1,-1.2999999999999998,1.2999999999999998,GOLD
2026-07-06,Awa Fam,OTHER,2,2,0,0,GOLD
2026-07-09,Awa Fam,OTHER,1.8,4,2.2,2.2,GOLD
2026-07-12,Awa Fam,OTHER,2.1,2,-0.10000000000000009,0.10000000000000009,GOLD
2026-07-15,Awa Fam,OTHER,2.2,3,0.7999999999999998,0.7999999999999998,GOLD
2026-07-17,Awa Fam,OTHER,2.2,4,1.7999999999999998,1.7999999999999998,GOLD
2026-07-20,Awa Fam,OTHER,2.6,4,1.4,1.4,GOLD
2026-07-22,Awa Fam,OTHER,2.9,1,-1.9,1.9,GOLD
2026-07-28,Awa Fam,OTHER,2.5,2,-0.5,0.5,GOLD
2026-07-31,Awa Fam,OTHER,2.5,1,-1.5,1.5,GOLD
2026-08-03,Awa Fam,OTHER,2.3,1,-1.2999999999999998,1.2999999999999998,GOLD
2026-08-05,Awa Fam,OTHER,1.9,3,1.1,1.1,GOLD
2026-08-08,Awa Fam,OTHER,1.8,0,-1.8,1.8,GOLD
2026-08-10,Awa Fam,OTHER,1.6,2,0.3999999999999999,0.3999999999999999,GOLD
2026-06-06,Katie Lou Samuelson,OTHER,1.4,0,-1.4,1.4,GOLD
2026-06-08,Katie Lou Samuelson,OTHER,1.1,0,-1.1,1.1,GOLD
2026-06-10,Katie Lou Samuelson,OTHER,1,0,-1,1,GOLD
2026-06-12,Katie Lou Samuelson,OTHER,0.7,0,-0.7,0.7,GOLD
2026-06-17,Katie Lou Samuelson,OTHER,0.4,1,0.6,0.6,GOLD
2026-06-20,Katie Lou Samuelson,OTHER,0.4,3,2.6,2.6,GOLD
2026-06-22,Katie Lou Samuelson,OTHER,0.9,1,0.09999999999999998,0.09999999999999998,GOLD
2026-06-25,Katie Lou Samuelson,OTHER,1,2,1,1,GOLD
2026-06-27,Katie Lou Samuelson,OTHER,1.3,3,1.7,1.7,GOLD
2026-07-02,Katie Lou Samuelson,OTHER,1.7,0,-1.7,1.7,GOLD
2026-07-04,Katie Lou Samuelson,OTHER,1.5,0,-1.5,1.5,GOLD
2026-07-06,Katie Lou Samuelson,OTHER,1.1,0,-1.1,1.1,GOLD
2026-07-09,Katie Lou Samuelson,OTHER,1,0,-1,1,GOLD
2026-07-12,Katie Lou Samuelson,OTHER,0.7,0,-0.7,0.7,GOLD
2026-07-15,Katie Lou Samuelson,OTHER,0.3,0,-0.3,0.3,GOLD
2026-07-17,Katie Lou Samuelson,OTHER,0.3,0,-0.3,0.3,GOLD
2026-07-20,Katie Lou Samuelson,OTHER,0.3,0,-0.3,0.3,GOLD
2026-07-22,Katie Lou Samuelson,OTHER,0.3,1,0.7,0.7,GOLD
2026-07-28,Katie Lou Samuelson,OTHER,0.4,1,0.6,0.6,GOLD
2026-07-31,Katie Lou Samuelson,OTHER,0.6,0,-0.6,0.6,GOLD
2026-08-03,Katie Lou Samuelson,OTHER,0.5,1,0.5,0.5,GOLD
2026-08-05,Katie Lou Samuelson,OTHER,0.7,0,-0.7,0.7,GOLD
2026-06-08,Michaela Onyenwere,OTHER,1.4,1,-0.3999999999999999,0.3999999999999999,GOLD
2026-06-12,Michaela Onyenwere,OTHER,1.5,1,-0.5,0.5,GOLD
2026-06-14,Michaela Onyenwere,OTHER,1.4,1,-0.3999999999999999,0.3999999999999999,GOLD
2026-06-17,Michaela Onyenwere,OTHER,1.1,0,-1.1,1.1,GOLD
2026-06-19,Michaela Onyenwere,OTHER,0.8,0,-0.8,0.8,GOLD
2026-06-21,Michaela Onyenwere,OTHER,0.8,1,0.19999999999999996,0.19999999999999996,GOLD
2026-06-24,Michaela Onyenwere,OTHER,0.8,1,0.19999999999999996,0.19999999999999996,GOLD
2026-06-26,Michaela Onyenwere,OTHER,0.8,1,0.19999999999999996,0.19999999999999996,GOLD
2026-06-28,Michaela Onyenwere,OTHER,0.8,5,4.2,4.2,GOLD
2026-07-02,Michaela Onyenwere,OTHER,1.5,3,1.5,1.5,GOLD
2026-07-06,Michaela Onyenwere,OTHER,1.9,1,-0.8999999999999999,0.8999999999999999,GOLD
2026-07-12,Michaela Onyenwere,OTHER,1.8,2,0.19999999999999996,0.19999999999999996,GOLD
2026-07-14,Michaela Onyenwere,OTHER,2,3,1,1,GOLD
2026-07-16,Michaela Onyenwere,OTHER,2.2,1,-1.2000000000000002,1.2000000000000002,GOLD
2026-07-18,Michaela Onyenwere,OTHER,1.8,5,3.2,3.2,GOLD
2026-07-20,Michaela Onyenwere,OTHER,2.1,1,-1.1,1.1,GOLD
2026-07-22,Michaela Onyenwere,OTHER,2.1,3,0.8999999999999999,0.8999999999999999,GOLD
2026-07-28,Michaela Onyenwere,OTHER,2.2,4,1.7999999999999998,1.7999999999999998,GOLD
2026-07-31,Michaela Onyenwere,OTHER,2.4,2,-0.3999999999999999,0.3999999999999999,GOLD
2026-08-05,Michaela Onyenwere,OTHER,2.5,1,-1.5,1.5,GOLD
2026-08-07,Michaela Onyenwere,OTHER,2,0,-2,2,GOLD
2026-08-09,Michaela Onyenwere,OTHER,1.9,1,-0.8999999999999999,0.8999999999999999,GOLD
2026-08-11,Michaela Onyenwere,OTHER,1.6,2,0.3999999999999999,0.3999999999999999,GOLD
2026-06-21,Raquel Carrera,OTHER,0.4,0,-0.4,0.4,GOLD
2026-06-25,Raquel Carrera,OTHER,0.3,0,-0.3,0.3,GOLD
2026-06-28,Raquel Carrera,OTHER,0.2,0,-0.2,0.2,GOLD
2026-06-30,Raquel Carrera,OTHER,0.1,0,-0.1,0.1,GOLD
2026-07-03,Raquel Carrera,OTHER,0.1,0,-0.1,0.1,GOLD
2026-07-07,Raquel Carrera,OTHER,0.1,1,0.9,0.9,GOLD
2026-07-11,Raquel Carrera,OTHER,0.2,0,-0.2,0.2,GOLD
2026-07-12,Raquel Carrera,OTHER,0.2,0,-0.2,0.2,GOLD
2026-07-18,Raquel Carrera,OTHER,0.2,0,-0.2,0.2,GOLD
2026-07-20,Raquel Carrera,OTHER,0.2,0,-0.2,0.2,GOLD
2026-07-22,Raquel Carrera,OTHER,0.2,1,0.8,0.8,GOLD
2026-07-28,Raquel Carrera,OTHER,0.2,0,-0.2,0.2,GOLD
2026-08-01,Raquel Carrera,OTHER,0.2,1,0.8,0.8,GOLD
2026-08-09,Raquel Carrera,OTHER,0.4,2,1.6,1.6,GOLD
2026-08-11,Raquel Carrera,OTHER,0.6,0,-0.6,0.6,GOLD
2026-06-23,Sabrina Ionescu,SECONDARY,3.3,4,0.7000000000000002,0.7000000000000002,GOLD
2026-06-25,Sabrina Ionescu,SECONDARY,3,5,2,2,GOLD
2026-06-28,Sabrina Ionescu,SECONDARY,3.3,2,-1.2999999999999998,1.2999999999999998,GOLD
2026-06-30,Sabrina Ionescu,SECONDARY,3.4,5,1.6,1.6,GOLD
2026-07-03,Sabrina Ionescu,SECONDARY,3.7,6,2.3,2.3,GOLD
2026-07-07,Sabrina Ionescu,SECONDARY,4.3,5,0.7000000000000002,0.7000000000000002,GOLD
2026-07-11,Sabrina Ionescu,SECONDARY,4.5,5,0.5,0.5,GOLD
2026-07-12,Sabrina Ionescu,SECONDARY,4.5,8,3.5,3.5,GOLD
2026-07-18,Sabrina Ionescu,SECONDARY,5.3,4,-1.2999999999999998,1.2999999999999998,GOLD
2026-07-20,Sabrina Ionescu,SECONDARY,5.2,2,-3.2,3.2,GOLD
2026-07-22,Sabrina Ionescu,SECONDARY,4.7,4,-0.7000000000000002,0.7000000000000002,GOLD
2026-07-28,Sabrina Ionescu,SECONDARY,4.5,6,1.5,1.5,GOLD
2026-07-30,Sabrina Ionescu,SECONDARY,4.7,5,0.2999999999999998,0.2999999999999998,GOLD
2026-08-01,Sabrina Ionescu,SECONDARY,4.4,10,5.6,5.6,GOLD
2026-08-03,Sabrina Ionescu,SECONDARY,5.2,5,-0.20000000000000018,0.20000000000000018,GOLD
2026-08-05,Sabrina Ionescu,SECONDARY,5.6,6,0.40000000000000036,0.40000000000000036,GOLD
2026-08-09,Sabrina Ionescu,SECONDARY,5.9,2,-3.9000000000000004,3.9000000000000004,GOLD
2026-08-11,Sabrina Ionescu,SECONDARY,5.4,5,-0.40000000000000036,0.40000000000000036,GOLD
2026-06-06,Cecilia Zandalasini,OTHER,2.2,0,-2.2,2.2,GOLD
2026-06-09,Cecilia Zandalasini,OTHER,1.9,1,-0.8999999999999999,0.8999999999999999,GOLD
2026-06-12,Cecilia Zandalasini,OTHER,1.7,0,-1.7,1.7,GOLD
2026-06-15,Cecilia Zandalasini,OTHER,1.4,3,1.6,1.6,GOLD
2026-06-17,Cecilia Zandalasini,OTHER,1.5,2,0.5,0.5,GOLD
2026-06-19,Cecilia Zandalasini,OTHER,1.4,2,0.6000000000000001,0.6000000000000001,GOLD
2026-06-21,Cecilia Zandalasini,OTHER,1.6,0,-1.6,1.6,GOLD
2026-06-24,Cecilia Zandalasini,OTHER,1.5,3,1.5,1.5,GOLD
2026-06-26,Cecilia Zandalasini,OTHER,1.9,3,1.1,1.1,GOLD
2026-06-28,Cecilia Zandalasini,OTHER,1.9,1,-0.8999999999999999,0.8999999999999999,GOLD
2026-07-04,Cecilia Zandalasini,OTHER,1.8,1,-0.8,0.8,GOLD
2026-07-06,Cecilia Zandalasini,OTHER,1.6,1,-0.6000000000000001,0.6000000000000001,GOLD
2026-07-08,Cecilia Zandalasini,OTHER,1.7,2,0.30000000000000004,0.30000000000000004,GOLD
2026-07-10,Cecilia Zandalasini,OTHER,1.6,0,-1.6,1.6,GOLD
2026-07-15,Cecilia Zandalasini,OTHER,1.2,0,-1.2,1.2,GOLD
2026-07-18,Cecilia Zandalasini,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-07-20,Cecilia Zandalasini,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-07-29,Cecilia Zandalasini,OTHER,1.1,3,1.9,1.9,GOLD
2026-08-02,Cecilia Zandalasini,OTHER,1.2,5,3.8,3.8,GOLD
2026-08-04,Cecilia Zandalasini,OTHER,1.9,3,1.1,1.1,GOLD
2026-08-07,Cecilia Zandalasini,OTHER,2.2,2,-0.20000000000000018,0.20000000000000018,GOLD
2026-08-09,Cecilia Zandalasini,OTHER,2.4,2,-0.3999999999999999,0.3999999999999999,GOLD
2026-06-15,Juste Jocyte,OTHER,1.2,0,-1.2,1.2,GOLD
2026-06-21,Juste Jocyte,OTHER,0.9,1,0.09999999999999998,0.09999999999999998,GOLD
2026-06-28,Juste Jocyte,OTHER,0.7,0,-0.7,0.7,GOLD
2026-07-10,Juste Jocyte,OTHER,0.6,0,-0.6,0.6,GOLD
2026-06-07,Karlie Samuelson,OTHER,1,0,-1,1,GOLD
2026-06-11,Karlie Samuelson,OTHER,0.8,2,1.2,1.2,GOLD
2026-06-13,Karlie Samuelson,OTHER,1,3,2,2,GOLD
2026-06-17,Karlie Samuelson,OTHER,1.3,0,-1.3,1.3,GOLD
2026-06-24,Karlie Samuelson,OTHER,1.2,0,-1.2,1.2,GOLD
2026-07-09,Karlie Samuelson,OTHER,1,0,-1,1,GOLD
2026-07-11,Karlie Samuelson,OTHER,1,0,-1,1,GOLD
2026-07-14,Karlie Samuelson,OTHER,0.7,0,-0.7,0.7,GOLD
2026-07-16,Karlie Samuelson,OTHER,0.3,1,0.7,0.7,GOLD
2026-07-22,Karlie Samuelson,OTHER,0.4,1,0.6,0.6,GOLD
2026-07-28,Karlie Samuelson,OTHER,0.6,2,1.4,1.4,GOLD
2026-07-31,Karlie Samuelson,OTHER,0.8,2,1.2,1.2,GOLD
2026-08-02,Karlie Samuelson,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-08-06,Karlie Samuelson,OTHER,1.2,1,-0.19999999999999996,0.19999999999999996,GOLD
2026-08-08,Karlie Samuelson,OTHER,1.2,0,-1.2,1.2,GOLD
2026-06-08,Olivia Nelson-Ododa,OTHER,2,1,-1,1,GOLD
2026-06-10,Olivia Nelson-Ododa,OTHER,1.5,1,-0.5,0.5,GOLD
2026-06-13,Olivia Nelson-Ododa,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-06-17,Olivia Nelson-Ododa,OTHER,1,1,0,0,GOLD
